selected_feature_0,selected_feature_1,selected_feature_2,selected_feature_3,selected_feature_4,selected_feature_5,selected_feature_6,selected_feature_7,selected_feature_8,selected_feature_9,selected_feature_10,selected_feature_11,selected_feature_12,selected_feature_13,selected_feature_14,selected_feature_15,selected_feature_16,selected_feature_17,selected_feature_18,selected_feature_19,selected_feature_20,selected_feature_21,selected_feature_22,selected_feature_23,selected_feature_24,selected_feature_25,selected_feature_26,selected_feature_27,selected_feature_28,selected_feature_29,selected_feature_30,selected_feature_31,selected_feature_32,selected_feature_33,selected_feature_34,selected_feature_35,selected_feature_36,selected_feature_37,selected_feature_38,selected_feature_39,selected_feature_40,selected_feature_41,selected_feature_42,selected_feature_43,selected_feature_44,selected_feature_45,selected_feature_46,selected_feature_47,selected_feature_48,selected_feature_49,selected_feature_50,selected_feature_51,selected_feature_52,selected_feature_53,selected_feature_54,selected_feature_55,selected_feature_56,selected_feature_57,selected_feature_58,selected_feature_59,selected_feature_60,selected_feature_61,selected_feature_62,selected_feature_63,selected_feature_64,selected_feature_65,selected_feature_66,selected_feature_67,selected_feature_68,selected_feature_69,selected_feature_70,selected_feature_71,selected_feature_72,selected_feature_73,selected_feature_74,selected_feature_75,selected_feature_76,selected_feature_77,selected_feature_78,selected_feature_79,selected_feature_80,selected_feature_81,selected_feature_82
-0.0034385578049421174,-0.000994614286076802,0.003023730469331545,0.003284048430896536,-0.0031899728285685247,-0.0007211746727011807,0.006346542661615899,0.0007042432102999723,0.00014830014546591896,-0.0010740707777355813,0.0036966528481575086,0.0059156782437242835,-0.009926962663788983,0.015220713360311267,0.001869801653434743,0.003315365076097107,0.009249587468591537,0.005024393571509744,-0.0006736098534865973,-0.004364696168575507,0.0007511390777041815,0.0007908645899013684,-0.0012824587707162326,0.005116725890846431,-0.002411639975708968,-3.057677320487977e-05,-0.0008221875475388365,-0.005470019123394108,-0.00624116965322888,0.0026744962070481084,-0.0010333076081849217,0.01273988440096332,0.0001522028107595081,-0.006233251471582681,-0.0029111538853079386,0.00598584744454255,-0.0033550784463191115,-0.0025080858444368782,0.0014537916897049206,-0.0009261501458519845,0.0018958536284885248,0.0073441018689823275,-0.008781841276225721,-0.018290069895946427,-0.006451415671122261,-0.002776898572239733,0.0007237953744703887,-0.0021421331127372406,0.0015643778427687008,-0.0011559874367971438,-0.0006964034730905141,0.005323986099352161,0.014831098511797909,-0.002102597434303475,-0.0008712679164735099,-0.007822745903973137,-0.004800285384416486,0.0012850493712764977,0.0013091250464341835,-0.004274905281084886,-0.0010289409959844573,-0.004487758759970645,0.03156583497236666,-0.0019781779251782953,-0.0011637350734628202,-0.0073277654803727875,-0.0016458174301497443,0.0009391644662510615,-0.0003621258459953137,0.0006171999804814453,0.0022014277965303817,0.0005615121413714458,-0.021805343843655105,-0.0018000591404344812,-0.004056576775778787,-0.0029353303990099166,-0.0010158508891731353,-0.001450524281218528,-0.0011032230983832438,0.02284868226606801,0.003018257108064472,-0.00614477099850189,-0.00243258464383488
-0.007621514836520581,-0.0017825350961452814,0.003023730469331545,0.0033475500353457067,0.004188171313775109,-0.0007011309490881891,0.006342666191098326,0.000700344150334021,0.0009666776108685562,-0.0001751586287667168,0.003589405163096432,0.005940026605659592,-0.009565161388455,0.01555967806813344,0.0021898393032472024,0.003315365076097107,0.009591321689768643,0.004975263692743814,-0.0006657691839917926,-0.004360121239188547,0.0007511390777041815,0.0008935767273879417,-0.0011774873753076093,0.005201147731210923,-0.002411639975708968,-9.321821767328777e-06,-0.0008221875475388365,-0.005063787780869085,-0.006692295770554328,0.0026640745299597647,-0.0010333076081849217,0.01403416589650389,0.0001556781413416975,-0.005958735259369101,-0.0029518508658545432,0.005999572995280812,-0.003716198033991581,-0.0026106925281770385,0.0014199642766941772,-0.0008862779963366214,0.002481062642435041,0.007072443702587319,-0.008795190759440576,-0.017314004643904007,-0.0064689421248475655,-0.0009142008452415609,0.0007237953744703887,-0.0018199386579441008,0.0015643778427687008,-0.0012009533313870984,0.00019509187652858462,0.012487547218029058,0.015032087998501682,-0.0019369616650163274,-0.0011005110340075392,-0.008441991541926692,-0.005179978301059229,0.001641722661927073,0.0016700582702984421,-0.0036726144853326923,-0.0007262209275151916,-0.004255068781030667,0.030529188901480386,-0.001570948671920928,-0.0009904614901727904,-0.00669436282895865,-0.0016458174301497443,0.0009274891022209337,-0.00025950026802334085,0.0005971087511572369,0.0022014277965303817,0.0006965821893575892,-0.02101037545951981,-0.001902289922271552,-0.0030971922436143075,-0.0026409168020735405,-0.0012058674278954903,-0.001430846988813963,-0.0011474277200526541,0.0208522794988156,0.0030216105621221514,-0.00600333185871191,-0.00243258464383488
0.003123650195161588,-0.001534954584875748,0.0029615176665413567,0.0028315665889290307,-0.00348382432808193,-0.00139959461965484,0.005903054163478203,0.0007042432102999723,0.00022034533781186335,-0.00014816572677381478,0.0032953857038390054,0.006091203726952948,-0.009488925002846267,0.015462208935580968,0.0018113477742353452,0.0027621853461871895,0.009183186219232893,0.005278909207486037,-0.0006736098534865973,-0.004457713612351103,0.0006851321933356036,0.0005999114186850393,-0.0018444562490893663,0.005205625522744334,-0.002704539231965816,4.533205364602566e-05,-0.0010509056286754062,-0.0046099250542535955,-0.006867961788847429,0.002420081819643448,-0.0010333076081849217,0.012850969900526999,0.0003179545231619381,-0.0064544729364496185,-0.0031918968360452036,0.005000631362719249,-0.0033550784463191115,-0.002620285208224264,0.0014537916897049206,-0.0009384882450241531,0.0020645801149314024,0.006981398721505159,-0.00915625712535107,-0.01903820359709825,-0.0060322597085622955,-0.002024890750446802,0.0007623186978272243,-0.0019121118038999121,0.0015643778427687008,-0.0013858350094545647,-0.005735824689435616,0.00530219687617923,0.015932004043395356,-0.0021079014396074803,-0.0008712679164735099,-0.007269046970694014,-0.004595360186897022,0.0014580295222409913,0.0013853400222518053,-0.004274905281084886,-0.0007148212600481836,-0.004487758759970645,0.03187924920355895,-0.002241810337908203,-0.0010035386694537596,-0.007326676043881964,-0.001646251254649073,0.0011484309032349558,-0.0007069479433896309,0.0005989071355705604,0.002056430885933485,0.0005174035115790554,-0.020848920775112804,-0.0025607387768739522,-0.004047881568372516,-0.0027922178996658085,-0.0010417911736899687,-0.0014323234155540156,-0.0011032230983832438,0.022389346774370496,0.0030530210025550746,-0.006337881993526906,-0.002506078149424251
0.0011231924918114048,-0.001534954584875748,0.0029615176665413567,0.003221727956147932,-0.003092081666104859,-0.0007262795702697955,0.006627004105996526,0.0007042432102999723,0.00014830014546591896,-0.0001751586287667168,0.0035548881318124836,0.006123534003525123,-0.009584613786208184,0.015462208935580968,0.0018113477742353452,0.0027621853461871895,0.009249587468591537,0.005278909207486037,-0.0006736098534865973,-0.004360053666900951,0.0006851321933356036,0.0006712473650209856,-0.0018444562490893663,0.005280113651864842,-0.0024665908572619587,-5.1647282646291445e-05,-0.0008221875475388365,-0.00428903760836615,-0.00638437186164848,0.002445653791773704,-0.0010333076081849217,0.013022931516510291,0.0003179545231619381,-0.0062439093455033635,-0.0032348613902879533,0.005513819093952092,-0.0033550784463191115,-0.002620285208224264,0.0014537916897049206,-0.0009384882450241531,0.001929957844970787,0.006977502426144909,-0.00915625712535107,-0.018408563242829506,-0.006332494889856795,-0.002776898572239733,0.0007623186978272243,-0.0021903081379891043,0.0015643778427687008,-0.0011559874367971438,-0.005735824689435616,0.005298766796977015,0.016450946167282293,-0.002102597434303475,-0.0008712679164735099,-0.007727671537977326,-0.004713414070794084,0.0014580295222409913,0.0013243864141391603,-0.004274905281084886,-0.0007580531572654024,-0.004487758759970645,0.03187924920355895,-0.002039112553782097,-0.0010507313038174463,-0.007516371051859127,-0.0015965177102617888,0.001136662824737554,-0.0003621258459953137,0.0005989071355705604,0.002056430885933485,0.0005174035115790554,-0.021730713878137208,-0.002178803421107497,-0.004056576775778787,-0.002957203612063254,-0.0010158508891731353,-0.001458022822909694,-0.0011032230983832438,0.022846796108353204,0.0030530210025550746,-0.006018307547207026,-0.0025116662764879416
-0.0069660080226556865,-0.0009987764772690685,0.003023730469331545,0.00320348989169138,-0.0028011007576124298,-0.0008384601469026419,0.006346542661615899,0.0007042432102999723,0.00014830014546591896,-0.0001751586287667168,0.0035548881318124836,0.006249883307374424,-0.00939503188170823,0.015267502488281837,0.0018113477742353452,0.003315365076097107,0.008981068950073022,0.005016965349483065,-0.0006736098534865973,-0.004360053666900951,0.0007511390777041815,0.0007908645899013684,-0.0012824587707162326,0.0052954787854492145,-0.0024665908572619587,-6.001928996991176e-05,-0.0008221875475388365,-0.004034490872608009,-0.006374225179750992,0.002445653791773704,-0.0010333076081849217,0.014289283264235215,0.00038368034713576497,-0.005771633108227128,-0.0029518508658545432,0.00598584744454255,-0.0033757082521261457,-0.0026106925281770385,0.0014537916897049206,-0.0009384882450241531,0.0018658223509562474,0.007307344889446021,-0.008764557497522328,-0.01812249481698951,-0.006332494889856795,-0.00208729165065651,0.0007424148979234245,-0.0017740452012045501,0.0015643778427687008,-0.0012009533313870984,-0.005924269753431627,0.005265936008720618,0.015476420389930431,-0.002102597434303475,-0.0008712679164735099,-0.007727671537977326,-0.005172973399955991,0.0012964648963906525,0.0013853400222518053,-0.004274905281084886,-0.0007580531572654024,-0.004255068781030667,0.03196512126630236,-0.0019781779251782953,-0.001116542439099133,-0.007589256708935524,-0.0016458174301497443,0.001136662824737554,-0.0005103871241908022,0.0005989071355705604,0.00208955565041166,0.0005174035115790554,-0.02132756956599175,-0.002178803421107497,-0.004056576775778787,-0.002957203612063254,-0.0009925967832122625,-0.001458022822909694,-0.0011032230983832438,0.021134747672572698,0.002961884069312878,-0.006011732517362616,-0.0024269965167711895
0.0025967462592573353,-0.001534954584875748,0.0029615176665413567,0.0028315665889290307,-0.003092081666104859,-0.0007262795702697955,0.005974150271094181,0.0007042432102999723,0.00014830014546591896,-0.0001751586287667168,0.0035548881318124836,0.006123534003525123,-0.009488925002846267,0.015462208935580968,0.0018113477742353452,0.0027621853461871895,0.009249587468591537,0.005278909207486037,-0.0006736098534865973,-0.004360053666900951,0.0006851321933356036,0.0006712473650209856,-0.0018444562490893663,0.005280113651864842,-0.0024665908572619587,4.533205364602566e-05,-0.0008221875475388365,-0.004281928496219849,-0.00638437186164848,0.002445653791773704,-0.0010333076081849217,0.013022931516510291,0.0003179545231619381,-0.0062439093455033635,-0.0032348613902879533,0.005513819093952092,-0.0033550784463191115,-0.002620285208224264,0.0014537916897049206,-0.0009384882450241531,0.001929957844970787,0.006977502426144909,-0.00915625712535107,-0.01890197868106667,-0.006332494889856795,-0.0020775650110640667,0.0007623186978272243,-0.0021903081379891043,0.0015643778427687008,-0.0013878160080298117,-0.005735824689435616,0.005280395332440947,0.016450946167282293,-0.002102597434303475,-0.0008712679164735099,-0.007727671537977326,-0.004713414070794084,0.0014580295222409913,0.0013243864141391603,-0.004274905281084886,-0.0007580531572654024,-0.004487758759970645,0.03188635831570526,-0.002039112553782097,-0.0010507313038174463,-0.007550478497893568,-0.0015965177102617888,0.001136662824737554,-0.0007069479433896309,0.0005989071355705604,0.002056430885933485,0.0005174035115790554,-0.021388523174104397,-0.00238900652501952,-0.004056576775778787,-0.002957203612063254,-0.0010087417770268344,-0.0013870905639468748,-0.0011032230983832438,0.022846796108353204,0.0030530210025550746,-0.006018307547207026,-0.0025116662764879416
-0.00696228577904126,-0.0009728106032893304,0.003023730469331545,0.003087238196207992,-0.0028011007576124298,-0.0007262795702697955,0.006346542661615899,0.0007042432102999723,0.00014830014546591896,-9.14265713504489e-05,0.0035548881318124836,0.006249883307374424,-0.00939503188170823,0.015741081857136293,0.0018113477742353452,0.0033225300559101708,0.009536361220557746,0.005016965349483065,-0.0006736098534865973,-0.004360053666900951,0.0010593691122500056,0.0006712473650209856,-0.0014177783198531556,0.004717550740521443,-0.0024665908572619587,-6.001928996991176e-05,-0.0004128308223926379,-0.004030768628993583,-0.006374225179750992,0.002445653791773704,-0.0010333076081849217,0.014289283264235215,0.0023592387064007513,-0.005778371652701521,-0.0029518508658545432,0.005957442429582514,-0.0037541382487259914,-0.0026106925281770385,0.0014537916897049206,-0.0009384882450241531,0.0015551105126362919,0.007731038632151579,-0.008764557497522328,-0.018109198011787255,-0.006332494889856795,-0.0020775650110640667,0.0007499166454896188,-0.0018083145480410293,-0.0005216199300069139,-0.0012021679582507536,-0.0060253944318847535,0.005283472753885715,0.015998753285594847,-0.0017566470883531283,-0.0008712679164735099,-0.007727671537977326,-0.005172973399955991,0.0012964648963906525,0.0013243864141391603,-0.004274905281084886,-0.0007580531572654024,-0.004255068781030667,0.0318571658547878,-0.002528785974140525,-0.00057601362789363,-0.007589256708935524,-0.0017135679753438984,0.001136662824737554,-0.0005736948494898497,0.0005989071355705604,0.00208955565041166,0.0005174035115790554,-0.02129897106253295,-0.002178803421107497,-0.004056576775778787,-0.002957203612063254,-0.0009888745395978356,-0.001458022822909694,-0.0011032230983832438,0.021711697967203944,0.0030530210025550746,-0.006011732517362616,-0.0024269965167711895
-0.007094565843111725,-0.0017710176645579182,0.0031633652706204818,0.00287046899257622,0.004188171313775109,-0.0007011309490881891,0.005257717080412537,8.237496814544578e-05,0.0009721890473757533,-0.0010740707777355813,0.003731169879441457,0.005728563606037908,-0.009565161388455,0.01553634162668405,0.0021396408905487896,0.003315365076097107,0.009611808832542739,0.004948880112537639,-0.0006657691839917926,-0.004360121239188547,0.0007511390777041815,0.0008652607266581479,-0.0011774873753076093,0.005201147731210923,-0.002411639975708968,8.765751452498833e-05,-0.0008221875475388365,-0.0049260567379656285,-0.006692295770554328,0.0024138070086891796,-0.0010570696716305703,0.01403416589650389,0.0001556781413416975,-0.005958735259369101,-0.0029518508658545432,0.00590844748270694,-0.003716198033991581,-0.002498493164389653,0.0014199642766941772,-0.0008862779963366214,0.003521650027138294,0.0070789923590662725,-0.008790905153651211,-0.01698525782699119,-0.0064689421248475655,-0.0009725874219471035,0.0007237953744703887,-0.0020136046410837685,0.0011449619561132867,-0.0014308009040445197,0.00774853062503024,0.012487547218029058,0.014952188795186798,-0.0019331255441017963,-0.0011005110340075392,-0.009004762104697254,-0.00512909525973782,0.001641722661927073,0.0016700582702984421,-0.0036726144853326923,-0.0009971087662342466,-0.003917265088124933,0.02972234711624172,-0.0016300909185631748,-0.0009517197003534145,-0.00669436282895865,-0.0016458174301497443,0.0009274891022209337,-0.00025950026802334085,0.0005971087511572369,0.0022014277965303817,0.0006965821893575892,-0.021118042586520985,-0.0021124930261835753,-0.0030971922436143075,-0.0024238942214088034,-0.00043855870892152654,-0.0013417394272834085,-0.0011411489409489555,0.020929544223716366,0.0030216105621221514,-0.006045276959470532,-0.00243258464383488
-0.005412554685144661,-0.0010181759374580024,0.003023730469331545,0.0027742307801115764,-0.0028011007576124298,-0.001243744682154954,0.005261593550930111,0.0004900714171808107,0.00014830014546591896,-0.00024218333338540653,0.0035548881318124836,0.006123534003525123,-0.009461135285879817,0.01585295853685689,0.0018113477742353452,0.003315365076097107,0.009249587468591537,0.005016965349483065,-0.0006736098534865973,-0.004360053666900951,0.0007511390777041815,0.0006712473650209856,-0.0014177783198531556,0.004977704567930518,-0.0024665908572619587,3.696004632240555e-05,-0.0008221875475388365,-0.004220428479824216,-0.006374225179750992,0.002445653791773704,-0.0010333076081849217,0.01337309213213499,0.00038368034713576497,-0.0062439093455033635,-0.0029518508658545432,0.005817434958982937,-0.0033757082521261457,-0.002620285208224264,0.0014537916897049206,-0.0009384882450241531,0.0018658223509562474,0.007307344889446021,-0.00879169311792992,-0.018109198011787255,-0.006332494889856795,-0.00208729165065651,0.0007499166454896188,-0.0019025736728580218,0.001377771872059615,-0.0013878160080298117,-0.005535337311008313,0.0042364648477209894,0.016110430940723834,-0.002102597434303475,-0.0008712679164735099,-0.007607984565443952,-0.0047276227129296865,0.0016148203087310259,0.0013853400222518053,-0.004274905281084886,-0.0007580531572654024,-0.004487758759970645,0.031779183659086156,-0.0019280526118950873,-0.0010970130962615196,-0.007624095736121488,-0.0016458174301497443,0.001136662824737554,-0.0004945592021128801,0.0005989071355705604,0.00208955565041166,0.0005174035115790554,-0.021238017454420305,-0.00238900652501952,-0.004056576775778787,-0.002957203612063254,-0.0010087417770268344,-0.001458022822909694,-0.0011032230983832438,0.022165433535048067,0.0030530210025550746,-0.006018307547207026,-0.0024269965167711895
-0.003597028849741701,-0.001363096367904749,0.003023730469331545,0.002813328524472479,-0.003465692369355977,-0.002475974396936953,0.0051904974433141324,0.0003897156627387259,8.315252030545694e-05,-0.001346091914361657,0.0035548881318124836,0.005813677301810288,-0.010136636146623667,0.015114047887104439,0.001869801653434743,0.003315365076097107,0.008766236233360612,0.004975263692743814,-0.0006657691839917926,-0.004364696168575507,0.0007511390777041815,0.0007908645899013684,-0.0017333374412347538,0.005116725890846431,-0.002513101612995462,5.440179503828239e-05,-0.0008221875475388365,-0.005309062324288674,-0.00624116965322888,0.002766588342022531,-0.0010333076081849217,0.012800161591537518,0.0001522028107595081,-0.006233251471582681,-0.0029111538853079386,0.0059664121877703365,-0.0035344229113778622,-0.002620285208224264,0.0014537916897049206,-0.0009261501458519845,0.0018958536284885248,0.007014259405681216,-0.009179207878368971,-0.018097166003256032,-0.0064689421248475655,-0.002024890750446802,0.0007237953744703887,-0.0019025736728580218,0.0015643778427687008,-0.0013858350094545647,-0.0014001481196746195,0.01008685079716242,0.015576743478444262,-0.002102597434303475,-0.001024946964190596,-0.008018341369280238,-0.004354934697390182,0.0015052704202116731,0.0013853400222518053,-0.004274905281084886,-0.0007319779909568601,-0.004487758759970645,0.030414136902407702,-0.0019781779251782953,-0.001116542439099133,-0.007365094624525534,-0.0016458174301497443,0.0009306824743787423,-0.00037610570206298555,0.0006171999804814453,0.0022014277965303817,0.0005615121413714458,-0.021402199531509652,-0.002010262244346505,-0.004047881568372516,-0.0026738069091145423,-0.0010158508891731353,-0.001450524281218528,-0.0011032230983832438,0.022273378307703217,0.003002145400223441,-0.005939936292274882,-0.0024269965167711895
